time,Lat,Lon,Elevation,Distance
1970-01-01 00:05:30+00:00,43.270596,-79.872024,78.8,1.695850144636401
1970-01-01 00:05:31+00:00,43.270623,-79.871974,78.8,1.7008973475707678
1970-01-01 00:05:32+00:00,43.270655,-79.87193,79.0,1.7059370192413743
1970-01-01 00:05:33+00:00,43.270696,-79.8719,79.2,1.7111022566234984
1970-01-01 00:05:34+00:00,43.270795,-79.87187,79.6,1.7223673773225352
1970-01-01 00:05:35+00:00,43.270826,-79.871877,79.7,1.7258579841064303
1970-01-01 00:05:36+00:00,43.270856,-79.871885,79.8,1.7292536113171149
1970-01-01 00:05:37+00:00,43.270901,-79.871918,80.0,1.7349255735133757
1970-01-01 00:05:38+00:00,43.270959,-79.872028,80.4,1.7459376539972944
1970-01-01 00:05:39+00:00,43.270967,-79.872059,80.4,1.7486066208895916
