Distance,time,Lat,Lon,Elevation,Elevation SavGol,Elevation SavGol Difference,alt_dif,time_dif,DistanceChangeInKM,angle_diff,PaceInMinPerKM,pace,Distance,Gradient,GAP
0.22,1970-01-01 00:00:30.770129080,43.95895466666666,-79.514404,309.0,308.14311048651257,-0.14308002534363595,-0.966666666666678,1.3333333333333335,0.006294129322763594,10.11341086722253,3.530626887797247,3.52085641932778,0.22,15.93288248312677,2.2477671346803403
0.221,1970-01-01 00:00:30.977562992,43.95895433333333,-79.514414,309.15,308.1647311002785,-0.13640185396963034,-0.933333333333356,1.1666666666666667,0.005557470915324987,12.102263116965995,3.498793739221464,3.5283831689945844,0.221,16.332882483126404,2.2914500719051603
0.2211081646077856,1970-01-01 00:00:31.000000000,43.958954,-79.514424,309.3,308.18635171404446,-0.12972368259562472,-0.9000000000000341,1.0,0.0048208125078863795,14.09111536670946,3.457231875208095,3.5361751891324977,0.2211081646077856,29.10063489039925,4.1793204951843705
0.222,1970-01-01 00:00:31.187306769,43.9589522,-79.5144356,309.36,308.2045398490284,-0.12196708106041569,-0.7800000000000296,1.0,0.00480892246903627,14.59642926956144,3.465779865235952,3.5429653996360955,0.222,28.673404781836403,4.097152435886978
0.223,1970-01-01 00:00:31.397330694,43.9589504,-79.5144472,309.42,308.2227279840123,-0.11421047952520666,-0.660000000000025,1.0,0.00479703243018616,15.101743172413421,3.474370229767214,3.548674448479881,0.223,28.17340478183629,4.002995220671178
0.224,1970-01-01 00:00:31.607354619,43.9589486,-79.5144588,309.48,308.2409161189962,-0.10645387798999764,-0.5400000000000205,1.0,0.00478514239133605,15.607057075265402,3.4830032846761743,3.5532109390118025,0.224,27.673404781836744,3.9109519918045517
0.225,1970-01-01 00:00:31.817378543,43.9589468,-79.51447040000001,309.54,308.2591042539801,-0.09869727645478861,-0.4200000000000159,1.0,0.00477325235248594,16.112370978117383,3.4916793489844635,3.5564688753831333,0.225,24.445348538691395,3.364222058462671
0.22586952692142143,1970-01-01 00:00:32.000000000,43.958945,-79.514482,309.6,308.27729238896404,-0.09094067491957958,-0.30000000000001137,1.0,0.004761362313635831,16.617684880969364,3.5003987449003455,3.558324392725214,0.22586952692142143,23.03055268790047,3.1484468339750107
0.226,1970-01-01 00:00:32.028477022,43.95894366666667,-79.51449133333334,309.65000000000003,308.28619967026594,-0.08469117706819891,-0.3000000000000019,1.0,0.004731418049816989,16.32816815480415,3.5225521167615557,3.55863151750199,0.226,25.362760875576015,3.5116122954590274
0.227,1970-01-01 00:00:32.246736776,43.95894233333333,-79.51450066666666,309.7,308.2951069515678,-0.07844167921681826,-0.29999999999999244,1.0,0.004701473785998149,16.03865142863894,3.5449876837137873,3.559261997188729,0.227,24.36276087557522,3.351248360121433
0.228,1970-01-01 00:00:32.464996529,43.958940999999996,-79.51451,309.75,308.3040142328697,-0.07219218136543759,-0.29999999999998295,1.0,0.004671529522179307,15.749134702473725,3.5677108723250726,3.560333774918866,0.228,23.362760875575557,3.197897494873171
