Distance,time,Lat,Lon,Elevation,Elevation SavGol,Elevation SavGol Difference,Elevation Difference,Time Difference,DistanceChangeInKM,Angle Difference,PaceInMinPerKM,Distance,Gradient,Minetti GAP,Strava GAP
42.66722127762265,1970-01-01 02:27:44+00:00,43.647387,-79.379622,81.3,81.85606496394509,0.034674370131938304,-0.20000000000000284,1.0,0.0045103058869244705,93.35892546518278,3.014387242583853,42.66722127762265,3.811026319333191,1.225642967264714,1.1334224059114109
42.67025109978943,1970-01-01 02:27:45+00:00,43.647412,-79.379637,81.5,81.88927118313511,0.03320621919002065,-0.20000000000000284,1.0,0.0030298221667806047,101.09088285822264,3.0200704656725623,42.67025109978943,5.517668267761236,1.3392280302335182,1.2138543353703928
42.67382884970901,1970-01-01 02:27:46+00:00,43.647443,-79.379649,81.7,81.92333418647662,0.03406300334151524,-0.20000000000000284,1.0,0.003577749919578821,126.79485628310948,3.0331855947823194,42.67382884970901,6.0955765629346,1.3796538167565449,1.2436154959192085
42.685254265608684,1970-01-01 02:27:47+00:00,43.647545,-79.379631,81.7,81.95975743826529,0.036423251788662014,0.0,1.0,0.011425415899672942,29.081817245822208,3.011933976298917,42.685254265608684,2.795052819448415,1.16197201109321,1.0907864920988048
42.6999168954865,1970-01-01 02:27:48+00:00,43.647676,-79.379609,81.8,81.99779556206049,0.03803812379520366,-0.09999999999999432,1.0,0.014662629877818745,13.10794737712098,3.0094637710152137,42.6999168954865,0.3410029470609165,1.0195819747515462,1.003825213602292
42.70315507222511,1970-01-01 02:27:49+00:00,43.647705,-79.379605,81.8,82.03741721464878,0.039621652588294864,0.0,1.0,0.0032381767386056026,35.39766426679466,2.990519459758599,42.70315507222511,0.3410029470609165,1.0195819747515462,1.003825213602292
42.71153371180692,1970-01-01 02:27:50+00:00,43.647779,-79.379585,81.8,82.07859105281678,0.04117383816799247,0.0,1.0,0.00837863958181373,37.14912884123902,2.9893455274257636,42.71153371180692,0.0,1.0010151955345024,0.9935324955240565
42.71770665545036,1970-01-01 02:27:51+00:00,43.647833,-79.379567,81.8,82.12128573335103,0.04269468053425385,0.0,1.0,0.006172943643434792,35.226313884210924,2.9906974635431456,42.71770665545036,0.0,1.0010151955345024,0.9935324955240565
42.72277571042285,1970-01-01 02:27:52+00:00,43.647876,-79.379546,81.9,82.16475587981083,0.04347014645979641,-0.10000000000000853,1.0,0.005069054972494769,31.943619099612704,2.9808279798560884,42.72277571042285,0.9863771505992599,1.0555175796907268,1.0245016842842363
42.726218893800116,1970-01-01 02:27:53+00:00,43.6479,-79.379519,81.9,82.20900549716238,0.04424961735155364,0.0,1.0,0.003443183377264347,23.20025318104541,2.973842860347949,42.726218893800116,0.9863771505992599,1.0555175796907268,1.0245016842842363
42.73135857850347,1970-01-01 02:27:54+00:00,43.64794,-79.379487,81.9,82.25189614243205,0.04289064526966513,0.0,1.0,0.005139684703351577,1.5224937854160316,2.9721959594240506,42.73135857850347,0.0,1.0010151955345024,0.9935324955240565
42.73583853281667,1970-01-01 02:27:55+00:00,43.64798,-79.37948,82.0,82.29353716860882,0.04164102617677656,-0.09999999999999432,1.0,0.0044799543132043596,3.8739128543440984,2.973100571523387,42.73583853281667,1.1160828103229832,1.0628673102172024,1.028846050154963
42.740209013120825,1970-01-01 02:27:56+00:00,43.648018,-79.379466,82.0,82.33689266855917,0.04335549995035137,0.0,1.0,0.004370480304153546,1.3707273953556864,2.976534989493598,42.740209013120825,1.1160828103229832,1.0628673102172024,1.028846050154963
42.748949973257126,1970-01-01 02:27:57+00:00,43.648094,-79.379438,82.1,82.38192781649036,0.04503514793118768,-0.09999999999999432,1.0,0.008740960136300657,8.122125242220022,2.9834573530066772,42.748949973257126,0.572019540420392,1.0323247991951825,1.0110466381972352
42.75507049766244,1970-01-01 02:27:58+00:00,43.648148,-79.379423,82.2,82.43574811888264,0.05382030239228186,-0.10000000000000853,1.0,0.006120524405311301,14.712399841868375,2.9861198347932394,42.75507049766244,1.388943004635566,1.0784698978469311,1.0381915295555055
42.75934510545262,1970-01-01 02:27:59+00:00,43.648183,-79.379401,82.2,82.4908249358748,0.055076816992155386,0.0,1.0,0.00427460779017963,149.84691170809964,2.988870281263175,42.75934510545262,0.8169234642151687,1.0459801901963588,1.0189212112267718
